drug_node_id,drug_id,drug_name,relation,context_group,context_node_id,context_id,context_name,context_source
6160,DB03255,Phenol,contraindication,disease,12555,4638,lymphosarcoma,MONDO
6160,DB03255,Phenol,contraindication,disease,11825,1475,neutropenia,MONDO
6160,DB03255,Phenol,contraindication,disease,12704,20755,obsolete heart block,MONDO
6160,DB03255,Phenol,contraindication,disease,11152,14317,pancytopenia-developmental delay syndrome,MONDO
6160,DB03255,Phenol,contraindication,disease,12350,5386,peripheral arterial disease,MONDO
6160,DB03255,Phenol,contraindication,disease,11778,5294,peripheral vascular disease,MONDO
6160,DB03255,Phenol,contraindication,disease,11921,2571,primary central nervous system lymphoma,MONDO
6160,DB03255,Phenol,contraindication,disease,11345,16318,progressive multifocal leukoencephalopathy,MONDO
6160,DB03255,Phenol,contraindication,disease,11822,21113,respiratory failure,MONDO
6160,DB03255,Phenol,contraindication,disease,11860,2898,skin cancer,MONDO
6160,DB03255,Phenol,contraindication,disease,11917,2531,skin neoplasm,MONDO
6160,DB03255,Phenol,contraindication,disease,11018,7264,sudden cardiac arrest,MONDO
6160,DB03255,Phenol,indication,disease,12000,2406,dermatitis,MONDO
6160,DB03255,Phenol,target,gene/protein,1095,213,ALB,NCBI
5160,DB04824,Phenolphthalein,contraindication,disease,12645,5649,appendicitis,MONDO
5160,DB04824,Phenolphthalein,off-label use,disease,11511,2203,constipation disorder,MONDO
5160,DB04824,Phenolphthalein,target,gene/protein,101,2099,ESR1,NCBI
5160,DB04824,Phenolphthalein,target,gene/protein,857,8856,NR1I2,NCBI
5160,DB04824,Phenolphthalein,target,gene/protein,1403,9970,NR1I3,NCBI
5160,DB04824,Phenolphthalein,target,gene/protein,635,6462,SHBG,NCBI
5160,DB04824,Phenolphthalein,target,gene/protein,2093,54600,UGT1A9,NCBI
5244,DB11447,Phenothiazine,target,gene/protein,98,367,AR,NCBI
9408,DB13717,Phenothrin,indication,disease,12960,1951,Norwegian scabies,MONDO
9408,DB13717,Phenothrin,indication,disease,12057,4389,mite infestation,MONDO
9408,DB13717,Phenothrin,indication,disease,11929,4525,scabies,MONDO
5628,DB00925,Phenoxybenzamine,contraindication,disease,11855,5010,coronary artery disease,MONDO
5628,DB00925,Phenoxybenzamine,contraindication,disease,11476,5468,hypotensive disorder,MONDO
5628,DB00925,Phenoxybenzamine,contraindication,disease,11731,5240,kidney disease,MONDO
5628,DB00925,Phenoxybenzamine,contraindication,disease,12521,1922,pyoureter,MONDO
5628,DB00925,Phenoxybenzamine,indication,disease,11995,2817,adrenal gland cancer,MONDO
5628,DB00925,Phenoxybenzamine,indication,disease,12149,4974,adrenal gland pheochromocytoma,MONDO
5628,DB00925,Phenoxybenzamine,indication,disease,11764,920,duodenum cancer,MONDO
5628,DB00925,Phenoxybenzamine,indication,disease,11843,1340,heart cancer,MONDO
5628,DB00925,Phenoxybenzamine,indication,disease,11137,8233,phaeochromocytoma,MONDO
5628,DB00925,Phenoxybenzamine,indication,disease,11765,956,small intestine cancer,MONDO
5628,DB00925,Phenoxybenzamine,indication,disease,11718,21072,sympathetic paraganglioma,MONDO
5628,DB00925,Phenoxybenzamine,target,gene/protein,446,148,ADRA1A,NCBI
5628,DB00925,Phenoxybenzamine,target,gene/protein,1540,147,ADRA1B,NCBI
5628,DB00925,Phenoxybenzamine,target,gene/protein,518,146,ADRA1D,NCBI
5628,DB00925,Phenoxybenzamine,target,gene/protein,659,150,ADRA2A,NCBI
5628,DB00925,Phenoxybenzamine,target,gene/protein,25,151,ADRA2B,NCBI
5628,DB00925,Phenoxybenzamine,target,gene/protein,1411,152,ADRA2C,NCBI
5628,DB00925,Phenoxybenzamine,target,gene/protein,408,154,ADRB2,NCBI
5628,DB00925,Phenoxybenzamine,target,gene/protein,20,801,CALM1,NCBI
5628,DB00925,Phenoxybenzamine,transporter,gene/protein,2656,6580,SLC22A1,NCBI
5628,DB00925,Phenoxybenzamine,transporter,gene/protein,1364,6582,SLC22A2,NCBI
5628,DB00925,Phenoxybenzamine,transporter,gene/protein,2541,6581,SLC22A3,NCBI
7095,DB00417,Phenoxymethylpenicillin,contraindication,disease,12586,705,Clostridium difficile colitis,MONDO
7095,DB00417,Phenoxymethylpenicillin,contraindication,disease,10887,9194,chronic Epstein-Barr virus infection syndrome,MONDO
7095,DB00417,Phenoxymethylpenicillin,contraindication,disease,12715,5810,infectious mononucleosis,MONDO
7095,DB00417,Phenoxymethylpenicillin,contraindication,disease,11731,5240,kidney disease,MONDO
7095,DB00417,Phenoxymethylpenicillin,contraindication,disease,12587,4639,perinatal necrotizing enterocolitis,MONDO
7095,DB00417,Phenoxymethylpenicillin,contraindication,disease,12521,1922,pyoureter,MONDO
7095,DB00417,Phenoxymethylpenicillin,indication,disease,12656,5709,common cold,MONDO
7095,DB00417,Phenoxymethylpenicillin,indication,disease,12731,1266,erysipelas,MONDO
7095,DB00417,Phenoxymethylpenicillin,indication,disease,12173,2508,gingivitis,MONDO
7095,DB00417,Phenoxymethylpenicillin,indication,disease,12588,24330,infectious otitis media,MONDO
7095,DB00417,Phenoxymethylpenicillin,indication,disease,12730,6865,necrotizing ulcerative gingivitis,MONDO
7095,DB00417,Phenoxymethylpenicillin,indication,disease,12328,2258,pharyngitis,MONDO
7095,DB00417,Phenoxymethylpenicillin,indication,disease,11749,24355,respiratory tract infectious disease,MONDO
7095,DB00417,Phenoxymethylpenicillin,indication,disease,12732,5952,scarlet fever,MONDO
7095,DB00417,Phenoxymethylpenicillin,indication,disease,12123,24313,staphylococcal infection,MONDO
7095,DB00417,Phenoxymethylpenicillin,indication,disease,12733,18180,staphylococcal scarlet fever,MONDO
7095,DB00417,Phenoxymethylpenicillin,indication,disease,12062,5545,staphylococcus aureus infection,MONDO
7095,DB00417,Phenoxymethylpenicillin,indication,disease,11831,21680,streptococcal infection,MONDO
7095,DB00417,Phenoxymethylpenicillin,off-label use,disease,12126,6921,Actinomycetales infectious disease,MONDO
7095,DB00417,Phenoxymethylpenicillin,off-label use,disease,11347,19632,Lyme disease,MONDO
7095,DB00417,Phenoxymethylpenicillin,off-label use,disease,12083,5631,actinomycosis,MONDO
7095,DB00417,Phenoxymethylpenicillin,off-label use,disease,11936,24389,anaerobic bacteria infectious disease,MONDO
7095,DB00417,Phenoxymethylpenicillin,off-label use,disease,12729,2885,erythrasma,MONDO
7095,DB00417,Phenoxymethylpenicillin,target,gene/protein,0,6564,SLC15A1,NCBI
3048,DB00946,Phenprocoumon,indication,disease,12582,6716,coronary thrombosis,MONDO
3048,DB00946,Phenprocoumon,indication,disease,11783,19050_4781_44348_44349,hemoglobinopathy,MONDO_grouped
3048,DB00946,Phenprocoumon,indication,disease,12583,6652_3678_1090_3672_3673_3676_3677_3679_6803,myocardial infarction,MONDO_grouped
3048,DB00946,Phenprocoumon,indication,disease,12034,5068,myocardial infarction (disease),MONDO
3048,DB00946,Phenprocoumon,indication,disease,11733,831,thrombotic disease,MONDO
3048,DB00946,Phenprocoumon,carrier,gene/protein,1095,213,ALB,NCBI
3048,DB00946,Phenprocoumon,carrier,gene/protein,1190,5004,ORM1,NCBI
3048,DB00946,Phenprocoumon,enzyme,gene/protein,186,1558,CYP2C8,NCBI
3048,DB00946,Phenprocoumon,enzyme,gene/protein,1876,1559,CYP2C9,NCBI
3048,DB00946,Phenprocoumon,enzyme,gene/protein,2062,1576,CYP3A4,NCBI
3048,DB00946,Phenprocoumon,target,gene/protein,817,79001,VKORC1,NCBI
5979,DB04892,Phenserine,target,gene/protein,1911,43,ACHE,NCBI
5979,DB04892,Phenserine,target,gene/protein,168,351,APP,NCBI
5979,DB04892,Phenserine,target,gene/protein,93,590,BCHE,NCBI
9137,DB00832,Phensuximide,indication,disease,11371,11876_10826,absence epilepsy,MONDO_grouped
9137,DB00832,Phensuximide,indication,disease,11701,5027,epilepsy,MONDO
4200,DB00191,Phentermine,contraindication,disease,12236,5364,Graves disease,MONDO
4200,DB00191,Phentermine,contraindication,disease,11122,9100,IDDM 1,MONDO
4200,DB00191,Phentermine,contraindication,disease,12696,6659,arteriosclerosis obliterans,MONDO
4200,DB00191,Phentermine,contraindication,disease,11729,4995,cardiovascular disease,MONDO
4200,DB00191,Phentermine,contraindication,disease,11923,5009,congestive heart failure,MONDO
4200,DB00191,Phentermine,contraindication,disease,10982,12819,diabetic ketoacidosis,MONDO
4200,DB00191,Phentermine,contraindication,disease,10993,11129_9277_5041,glaucoma,MONDO_grouped
4200,DB00191,Phentermine,contraindication,disease,11706,992,heart conduction disease,MONDO
4200,DB00191,Phentermine,contraindication,disease,11709,5267,heart disease,MONDO
4200,DB00191,Phentermine,contraindication,disease,11710,2869,heart valve disease,MONDO
4200,DB00191,Phentermine,contraindication,disease,11810,1200_1134_15512_5080_100078,hypertension,MONDO_grouped
4200,DB00191,Phentermine,contraindication,disease,11457,5044,hypertensive disorder,MONDO
4200,DB00191,Phentermine,contraindication,disease,11809,4425,hyperthyroidism,MONDO
4200,DB00191,Phentermine,contraindication,disease,11773,5084,mental disorder,MONDO
4200,DB00191,Phentermine,contraindication,disease,12861,1072,mild pre-eclampsia,MONDO
4200,DB00191,Phentermine,contraindication,disease,11440,5081,preeclampsia,MONDO
4200,DB00191,Phentermine,contraindication,disease,11453,5485,psychotic disorder,MONDO
4200,DB00191,Phentermine,contraindication,disease,12204,1999_5149,pulmonary hypertension,MONDO_grouped
4200,DB00191,Phentermine,contraindication,disease,12538,5487,schizoaffective disorder,MONDO
4200,DB00191,Phentermine,contraindication,disease,12537,1265,schizophreniform disorder,MONDO
4200,DB00191,Phentermine,contraindication,disease,11053,7079_2491_4938_2046_5367_5689_4456_5186,substance abuse/dependence,MONDO_grouped
4200,DB00191,Phentermine,contraindication,disease,11968,2494,substance-related disorder,MONDO
4200,DB00191,Phentermine,contraindication,disease,11018,7264,sudden cardiac arrest,MONDO
4200,DB00191,Phentermine,contraindication,disease,10987,10138,thyrotoxicosis,MONDO
4200,DB00191,Phentermine,contraindication,disease,10937,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,type 1 diabetes mellitus,MONDO_grouped
4200,DB00191,Phentermine,indication,disease,11476,5468,hypotensive disorder,MONDO
4200,DB00191,Phentermine,indication,disease,10946,19182,monogenic obesity,MONDO
4200,DB00191,Phentermine,indication,disease,11467,11122,obesity disorder,MONDO
4200,DB00191,Phentermine,enzyme,gene/protein,2062,1576,CYP3A4,NCBI
4200,DB00191,Phentermine,target,gene/protein,444,4128,MAOA,NCBI
4200,DB00191,Phentermine,target,gene/protein,1934,4129,MAOB,NCBI
4200,DB00191,Phentermine,target,gene/protein,2376,4852,NPY,NCBI
4200,DB00191,Phentermine,target,gene/protein,2621,6530,SLC6A2,NCBI
4200,DB00191,Phentermine,target,gene/protein,369,6531,SLC6A3,NCBI
4200,DB00191,Phentermine,target,gene/protein,693,6532,SLC6A4,NCBI
5627,DB00692,Phentolamine,contraindication,disease,12655,467_468_1261_466_20744,atrioventricular block,MONDO_grouped
5627,DB00692,Phentolamine,contraindication,disease,11855,5010,coronary artery disease,MONDO
5627,DB00692,Phentolamine,contraindication,disease,12582,6716,coronary thrombosis,MONDO
5627,DB00692,Phentolamine,contraindication,disease,11784,5281_12365_12366,gallbladder disease,MONDO_grouped
5627,DB00692,Phentolamine,contraindication,disease,10993,11129_9277_5041,glaucoma,MONDO_grouped
5627,DB00692,Phentolamine,contraindication,disease,11706,992,heart conduction disease,MONDO
5627,DB00692,Phentolamine,contraindication,disease,11783,19050_4781_44348_44349,hemoglobinopathy,MONDO_grouped
5627,DB00692,Phentolamine,contraindication,disease,11476,5468,hypotensive disorder,MONDO
5627,DB00692,Phentolamine,contraindication,disease,11685,5154,liver disease,MONDO
5627,DB00692,Phentolamine,contraindication,disease,12583,6652_3678_1090_3672_3673_3676_3677_3679_6803,myocardial infarction,MONDO_grouped
5627,DB00692,Phentolamine,contraindication,disease,12034,5068,myocardial infarction (disease),MONDO
5627,DB00692,Phentolamine,contraindication,disease,11018,7264,sudden cardiac arrest,MONDO
5627,DB00692,Phentolamine,indication,disease,11995,2817,adrenal gland cancer,MONDO
5627,DB00692,Phentolamine,indication,disease,12149,4974,adrenal gland pheochromocytoma,MONDO
5627,DB00692,Phentolamine,indication,disease,12097,5299,brain ischemia,MONDO
5627,DB00692,Phentolamine,indication,disease,11764,920,duodenum cancer,MONDO
5627,DB00692,Phentolamine,indication,disease,11843,1340,heart cancer,MONDO
5627,DB00692,Phentolamine,indication,disease,12642,5295,intermittent vascular claudication,MONDO
5627,DB00692,Phentolamine,indication,disease,12350,5386,peripheral arterial disease,MONDO
5627,DB00692,Phentolamine,indication,disease,11778,5294,peripheral vascular disease,MONDO
5627,DB00692,Phentolamine,indication,disease,11137,8233,phaeochromocytoma,MONDO
5627,DB00692,Phentolamine,indication,disease,11765,956,small intestine cancer,MONDO
5627,DB00692,Phentolamine,indication,disease,11718,21072,sympathetic paraganglioma,MONDO
5627,DB00692,Phentolamine,indication,disease,11899,5264,transient ischemic attack (disease),MONDO
5627,DB00692,Phentolamine,off-label use,disease,12073,5362,erectile dysfunction (disease),MONDO
5627,DB00692,Phentolamine,off-label use,disease,12755,1780,premature ejaculation (disease),MONDO
5627,DB00692,Phentolamine,off-label use,disease,12754,1196,psychologic dyspareunia,MONDO
5627,DB00692,Phentolamine,target,gene/protein,446,148,ADRA1A,NCBI
5627,DB00692,Phentolamine,target,gene/protein,1540,147,ADRA1B,NCBI
5627,DB00692,Phentolamine,target,gene/protein,518,146,ADRA1D,NCBI
5627,DB00692,Phentolamine,target,gene/protein,659,150,ADRA2A,NCBI
4787,DB11071,Phenyl salicylate,contraindication,disease,11913,5775,G6PD deficiency,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,12236,5364,Graves disease,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,12635,1294,Horner syndrome,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11149,8698,achalasia (disease),MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,12646,4242,active peptic ulcer disease,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,12596,18324,adult-onset myasthenia gravis,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11489,2280,anemia (disease),MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11838,1292,autonomic nervous system disease,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11157,10811,benign prostatic hyperplasia (disease),MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,12634,6679,bladder neck obstruction,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11732,1531,blood coagulation disease,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11729,4995,cardiovascular disease,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,12114,5155,cirrhosis of liver,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11412,5711,congenital diaphragmatic hernia,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,10835,13361,congenital prothrombin deficiency,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11923,5009,congestive heart failure,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11855,5010,coronary artery disease,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,10960,9067_19745_19746,cystinuria,MONDO_grouped
4787,DB11071,Phenyl salicylate,contraindication,disease,11455,5015,diabetes mellitus (disease),MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,10982,12819,diabetic ketoacidosis,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11529,1409,esophagitis (disease),MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11319,16829,familial visceral myopathy,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,10785,30105_18116,galactosemia,MONDO_grouped
4787,DB11071,Phenyl salicylate,contraindication,disease,11784,5281_12365_12366,gallbladder disease,MONDO_grouped
4787,DB11071,Phenyl salicylate,contraindication,disease,11473,5001_4966,gastritis,MONDO_grouped
4787,DB11071,Phenyl salicylate,contraindication,disease,10908,7186,gastroesophageal reflux disease,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,10993,11129_9277_5041,glaucoma,MONDO_grouped
4787,DB11071,Phenyl salicylate,contraindication,disease,10786,9294_13291_10598_13091_10362_9868_9295_9293_9290_9291_2413_2412,glycogen storage disease,MONDO_grouped
4787,DB11071,Phenyl salicylate,contraindication,disease,11706,992,heart conduction disease,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11709,5267,heart disease,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,10793,10604_10602_15720_15719_18660_15721_15715_15716_15717,hemophilia,MONDO_grouped
4787,DB11071,Phenyl salicylate,contraindication,disease,11113,7721,hiatus hernia (disease),MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11501,1566,hypercalcemia disease,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,12607,328,hyperphosphatemia (disease),MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11810,1200_1134_15512_5080_100078,hypertension,MONDO_grouped
4787,DB11071,Phenyl salicylate,contraindication,disease,11457,5044,hypertensive disorder,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11809,4425,hyperthyroidism,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11329,19635,idiopathic achalasia,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11982,4565_2803_2801,intestinal obstruction,MONDO_grouped
4787,DB11071,Phenyl salicylate,contraindication,disease,11731,5240,kidney disease,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11685,5154,liver disease,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,12316,100192,liver failure,MONDO
4787,DB11071,Phenyl salicylate,contraindication,disease,11485,2281,macrocytic anemia (disease),MONDO
